id,name,name_he,viv,viv_code,powiat,sum_group,value,addition,addition_type,group,geocode,modern_name,lat,lon,galil,galil_id,wikidata,wikipedia,osm_id,text,is_child,parent_id
110,Kempno,קמפנו,Sieradzkie,WLN,ziemi Wieluńskiey.,SRD_2,879,,,,WLN_KEPNO,"Kępno, Kępno County, Greater Poland Voivodeship, Poland",51.2781356,17.9890591,Great Poland,3,Q640493,pl:Kępno,1982646,Synagoga Kempińska,0,
111,Bolesławiec,בולסלבייץ,Sieradzkie,WLN,ziemi Wieluńskiey.,SRD_2,141,45,Accedit starostwo Grabowskie ad mentem Dekretu wylikwidowane,,WLN_BOLESLAW,"Bolesławiec, Wieruszów County, Łódź Voivodeship, Poland",51.2216121,18.2029865,Great Poland,3,Q156828,pl:Bolesławiec,2708463,Synagoga Bolesławska z paraf.,0,
113,Kazimierz,קז'ימייז',Krakow,KRK,,KRK_1,3710,,,,KRK_KAZIMIERZ,"Kazimierz, Kraków, Lesser Poland Voivodeship, Poland",50.0485563,19.9447183,Little Poland,6,Q93706,pl:Kazimierz (Kraków),3228454,Miasto Kazimierz przy Krakowie z paraf.,0,
114,Olkusz,אולקוש,Krakow,KRK,,KRK_1,396,,,,KRK_OLKUSZ,"Olkusz, Lesser Poland Voivodeship, Poland",50.2813157,19.5656869,Little Poland,6,Q764943,pl:Olkusz,31900497,Miasta 2. Olkusz i Trzebina z paraf.,0,
115,Chrzanow,כשאנוב,Krakow,KRK,,KRK_1,327,,,,KRK_CHRZANOW,"Chrzanów, Lesser Poland Voivodeship, Poland",50.1354928,19.402071,Little Poland,6,Q93323,pl:Chrzanów,1981828,Miasto Chrzanow z paraf.,0,
116,Będzin,בנדין,Krakow,KRK,,KRK_1,515,,,,KRK_BEDZIN,"Będzin, Silesian Voivodeship, Poland",50.3255999,19.1254121,Little Poland,6,Q461513,pl:Będzin,2832469,Miasta Nr. 2. Będzin i Modrzejow z paraf.,0,
117,Działoszyce,דז'יאלושיצה,Krakow,KRK,,KRK_1,651,,,,KRK_DZIALOSZYCE,"Działoszyce, Świętokrzyskie Voivodeship, Poland",50.3651987,20.3520979,Little Poland,6,Q571185,pl:Działoszyce,2907558,Miasto Działoszyce z paraf.,0,
119,Żarnowiec,ז'רנובייץ,Krakow,KRK,Xięski,KRK_2,355,,,,KRK_ZARNOWIEC,"Żarnowiec, Zawiercie County, Silesian Voivodeship, Poland",50.4785469,19.8627098,Little Poland,6,Q2753688,,3009766977,Miasto Żarnowiec z paraf.,0,
120,Wodzisław,וודז'יסלאב,Krakow,KRK,Xięski,KRK_2,1638,,,,KRK_WODZISLAW,"Wodzisław, Jędrzejów County, Świętokrzyskie Voivodeship, Poland",50.5211274,20.1907986,Little Poland,6,Q2917229,pl:Wodzisław,6135043,"Miast Nr. 5. Wodzisław, Oksza, Siensko, Proszowice, Słomniki",0,
121,Wolbrom,וולברום,Krakow,KRK,Xięski,KRK_2,303,,,,KRK_WOLBROM,"Wolbrom, Lesser Poland Voivodeship, Poland",50.37939,19.7584,Little Poland,6,,,,Miasto Wolbrom,0,
123,Lelow,ללוב,Krakow,KRK,Lelowski.,KRK_3,475,7,Accessit Arendarz z Wygiełczowy,,KRK_LELOW,"Lelów, Częstochowa County, Silesian Voivodeship, Poland",50.6835923,19.6252779,Little Poland,6,Q2136259,pl:Lelów,3009744601,Miasta 2. Lelow i Kromołow,0,
124,Nakło,נאקל על הנצה,Krakow,KRK,Lelowski.,KRK_3,98,,,,KRK_NAKLO,"Nakło, Częstochowa County, Silesian Voivodeship, Poland",50.6552992,19.7255799,Little Poland,6,Q988576,pl:Nakło nad Notecią,2635001,Miasto Nakło,0,
125,Janow,יאנוב,Krakow,KRK,Lelowski.,KRK_3,623,,,,KRK_JANOW,"Częstochowa, Silesian Voivodeship, Poland",50.8118195,19.1203094,Little Poland,6,,,,Miasta 2. Janow y Częstochowa,0,
126,Pilca,פיליצה,Krakow,KRK,Lelowski.,KRK_3,606,,,,KRK_PILICA,"Pilica, Zawiercie County, Silesian Voivodeship, Poland",50.467465,19.6573856,Little Poland,6,Q555053,pl:Pilica (miasto),2838652,Miasta 2. Pilca y Ogrodzeniec,0,
127,Szczekociny,שצ'קוצ'יני,Krakow,KRK,Lelowski.,KRK_3,520,,,,KRK_SZCZEKOCINY,"Szczekociny, Silesian Voivodeship, Poland",50.62758,19.8255,Little Poland,6,Q305154,pl:Szczekociny,2838654,Miasto Szczekociny,0,
128,Żarki,ז'רקי,Krakow,KRK,Lelowski.,KRK_3,893,,,,KRK_ZARKI,"Żarki, Myszków County, Silesian Voivodeship, Poland",50.62508,19.36332,Little Poland,6,Q149411,,3009731271,"Miast 4. Żarki, Mrzygłód, Olszsztyn y Włodowice",0,
130,Zator,זאטור,Krakow,KRK,Xięstwo Zatorskie.,KRK_4,92,,,,KRK_ZATOR,"Zator, Oświęcim County, Lesser Poland Voivodeship, Poland",49.99621,19.43747,Little Poland,6,Q1281557,pl:Zator (miasto),2763176,Miasto Zator,0,
131,Oświecim,אושוויינצ'ים,Krakow,KRK,Xięstwo Oświecimskie.,KRK_4,765,,,,KRK_OSWIECIM,"Oświęcim, Lesser Poland Voivodeship, Poland",50.0348425,19.2102965,Little Poland,6,Q7342,pl:Oświęcim,1777546,Miasta 2. Oświecim y Biała,0,
132,Sącz,נובי סונץ',Krakow,KRK,Sandecki,KRK_4,1375,7,Accedit wieś Łosie,,KRK_SACZ,"Nowy Sącz, Lesser Poland Voivodeship, Poland",49.6174535,20.7153326,Little Poland,6,Q802,pl:Nowy Sącz,2668662,Kahał Sandecki z paraf.,0,
133,Wiśnicz,וישניצה,Krakow,KRK,Czczhowski y Szczerzecki.,KRK_4,2385,,,,KRK_WISNICZ,"Nowy Wiśnicz, Bochnia County, Lesser Poland Voivodeship, Poland",49.9158004,20.4612616,Little Poland,6,Q1011553,pl:Nowy Wiśnicz,2760233,Kahał Wiśnicki z paraf.,0,
134,Żmigród,נובי ז'מיגרוד,Krakow,KRK,Biecki,KRK_4,1926,,,,KRK_ZMIGROD,"Nowy Żmigród, Jasło County, Subcarpathian Voivodeship, Poland",49.6035205,21.5236701,Little Poland,6,Q4026813,pl:Nowy Żmigród,6926707,Kahał Żmigrodzki,0,
135,Dukla,דוקלה,Krakow,KRK,Biecki,KRK_4,806,,,,KRK_DUKLA,"Dukla, Subcarpathian Voivodeship, Poland",49.5555137,21.6832308,Little Poland,6,Q336386,pl:Dukla,2906799,Dukielski,0,
136,Bobowa,בובובה,Krakow,KRK,Biecki,KRK_4,218,,,,KRK_BOBOWA,"Bobowa, Gorlice County, Lesser Poland Voivodeship, Poland",49.7075887,20.9416501,Little Poland,6,Q2341034,pl:Bobowa,2889054,Bobowski,0,
138,Sandomierz,סנדומייז',Sandomirsz,SND,Sandomirski,SND_1,801,,,,SND_SANDOMIERZ,"Sandomierz, Świętokrzyskie Voivodeship, Poland",50.6822405,21.7501781,Little Poland,6,Q193177,pl:Sandomierz,2966766,Miasto Sandomierz z paraf.,0,
139,Staszów,סטשוב,Sandomirsz,SND,Sandomirski,SND_1,776,,,,SND_STASZOW,"Staszów, Świętokrzyskie Voivodeship, Poland",50.5629974,21.1659309,Little Poland,6,Q324892,pl:Staszów,2834665,Miasto Staszów z paraf.,0,
140,Opatow,אפטא,Sandomirsz,SND,Sandomirski,SND_1,2034,,,,SND_OPATOW,"Opatów, Świętokrzyskie Voivodeship, Poland",50.8018537,21.427194,Little Poland,6,Q275694,pl:Opatów,2966733,Miasto Opatow z paraf.,0,
141,Połaniec,פולנייץ,Sandomirsz,SND,Sandomirski,SND_1,648,,,,SND_POLANIEC,"Połaniec, Świętokrzyskie Voivodeship, Poland",50.43302,21.28065,Little Poland,6,Q988658,pl:Połaniec,2963633,Miasto Połaniec z paraf.,0,
142,Ostrowiec,אוסטרובייץ שוויינטוקז'יסקי,Sandomirsz,SND,Sandomirski,SND_1,904,,,,SND_OSTROWIEC,"Ostrowiec Świętokrzyski, Świętokrzyskie Voivodeship, Poland",50.9295234,21.3851915,Little Poland,6,Q730929,pl:Ostrowiec Świętokrzyski,2908854,Miasto Ostrowiec z paraf.,0,
143,Tarłow,טרלוב,Sandomirsz,SND,Sandomirski,SND_1,610,,,,SND_TARLOW,"Tarłów, Świętokrzyskie Voivodeship, Poland",51.0014013,21.7149036,Little Poland,6,Q2195315,pl:Tarłów,3009705950,Miasto Tarłow z paraf.,0,
144,Rozwadow,ראָזוועדאָוו,Sandomirsz,SND,Sandomirski,SND_1,368,,,,SND_ROZWADOW,"Rozwadów, Stalowa Wola, Subcarpathian Voivodeship, Poland",50.5895316,22.0503738,Little Poland,6,Q7375448,pl:Rozwadów (Stalowa Wola),646796575,Miasto Miasto Rozwadow z paraf.,0,
145,Baranow,ברנוב,Sandomirsz,SND,Sandomirski,SND_1,435,,,,SND_BARANOW,"Baranów Sandomierski, Subcarpathian Voivodeship, Poland",50.498985,21.5417402,Little Poland,6,Q807271,pl:Baranów Sandomierski,2970227,Miasto Baranow z paraf.,0,
146,Ulanow,אולנוב,Sandomirsz,SND,Sandomirski,SND_1,848,,,,SND_ULANOW,"Ulanów, Subcarpathian Voivodeship, Poland",50.4902323,22.2636037,Ordyancja Zamoyska,9,Q867437,pl:Ulanów,2092847,Miasto Ulanow z paraf.,0,
147,Dzikow,טרנובז'ג,Sandomirsz,SND,Sandomirski,SND_1,569,,,,SND_DZIKOW,"Dzików, Tarnobrzeg, Subcarpathian Voivodeship, Poland",50.599831,21.6838221,Little Poland,6,Q28516,,18861697,Miasto Dzikow z paraf.,0,
148,Ożarow,אוז'רוב,Sandomirsz,SND,Sandomirski,SND_1,1047,,,,SND_OZAROW,"Ożarów, Świętokrzyskie Voivodeship, Poland",50.88758,21.66654,Little Poland,6,Q1922317,pl:Ożarów,2966066,Miasto Ożarow z paraf.,0,
149,Klimontow,קלימונטוב,Sandomirsz,SND,Sandomirski,SND_1,858,,,,SND_KLIMONTOW,"Klimontów, Świętokrzyskie Voivodeship, Poland",50.6567655,21.4510357,Little Poland,6,Q6420933,pl:Klimontów (województwo małopolskie),6043331,Miasto Klimontow z paraf.,0,
150,Mielec,מיילץ,Sandomirsz,SND,Sandomirski,SND_1,914,,,,SND_MIELEC,"Mielec, Subcarpathian Voivodeship, Poland",50.287063,21.4238101,Little Poland,6,Q658861,pl:Mielec,3009732363,Miasto Mielec z paraf.,0,
151,Rudnik,רודניק על נהר סן,Sandomirsz,SND,Sandomirski,SND_1,196,,,,SND_RUDNIK,"Rudnik nad Sanem, Subcarpathian Voivodeship, Poland",50.44324,22.24879,Little Poland,6,Q1028027,pl:Rudnik nad Sanem,1826020,Miasto Rudnik z paraf.,0,
152,Iwaniska,איווניסקה,Sandomirsz,SND,Sandomirski,SND_1,398,,,,SND_IWANISKA,"Iwaniska, Świętokrzyskie Voivodeship, Poland",50.731486,21.2810828,Little Poland,6,Q2781592,pl:Iwaniska,6581186,Miasto Iwaniska z paraf.,0,
153,Bogurya,בוגוריה,Sandomirsz,SND,Sandomirski,SND_1,271,,,,SND_BOGORIA,"Bogoria, Świętokrzyskie Voivodeship, Poland",50.6514963,21.2602766,Little Poland,6,Q2141621,pl:Bogoria (miasto),6529504,Miasto Bogurya z paraf.,0,
155,Wiślica,ווישלצ'ה,Sandomirsz,SND,Wiślicki,SND_2,256,,,,SND_WISLICA,"Wiślica, Świętokrzyskie Voivodeship, Poland",50.3486474,20.674561,Little Poland,6,,,,Miasto Wiślica z paraf.,0,
156,Nowe Miasto Korczyn,נובי קורצ'ין,Sandomirsz,SND,Wiślicki,SND_2,1536,,,,SND_NOWEMIASTOKORCZYN,"Nowy Korczyn, Świętokrzyskie Voivodeship, Poland",50.3010266,20.8074789,Little Poland,6,Q1008390,pl:Nowy Korczyn,6488115,Miasto Nowe Miasto seu Korczyn z paraf.,0,
157,Pinczow,פינצ'וב,Sandomirsz,SND,Wiślicki,SND_2,2862,,,,SND_PINCZOW,"Pińczów, Świętokrzyskie Voivodeship, Poland",50.52034,20.5264571,Little Poland,6,Q275592,pl:Pińczów,2907559,Miasto Pinczow z paraf.,0,
158,Chmielnik,חמיילניק,Sandomirsz,SND,Wiślicki,SND_2,1467,,,,SND_CHMIELNIK,"Chmielnik, Świętokrzyskie Voivodeship, Poland",50.61415,20.75212,Little Poland,6,Q991973,pl:Chmielnik (województwo świętokrzyskie),2922544,Miasto Chmielnik z paraf.,0,
159,Stopnica,סטופניצה,Sandomirsz,SND,Wiślicki,SND_2,563,,,,SND_STOPNICA,"Stopnica, Świętokrzyskie Voivodeship, Poland",50.4406629,20.938154,Little Poland,6,Q986052,pl:Stopnica,6501187,Miasto Stopnica z paraf.,0,
160,Szydłow,שידלוב,Sandomirsz,SND,Wiślicki,SND_2,430,,,,SND_SZYDLOW,"Szydłów, Świętokrzyskie Voivodeship, Poland",50.591103,21.0073408,Little Poland,6,Q787968,pl:Szydłów,6517268,Miasto Szydłow z paraf.,0,
161,Zabno,ז'אבנו,Sandomirsz,SND,Wiślicki,SND_2,636,,,,SND_ZABNO,"Żabno, Lesser Poland Voivodeship, Poland",50.13334,20.88617,Little Poland,6,Q392988,pl:Żabno,2881621,Miasto Zabno z paraf.,0,
162,Oleśnica,אולשניצה,Sandomirsz,SND,Wiślicki,SND_2,91,,,,SND_OLESNICA,"Oleśnica, Staszów County, Świętokrzyskie Voivodeship, Poland",50.4531504,21.0642974,Little Poland,6,Q2532403,pl:Oleśnica (województwo świętokrzyskie),6519329,Miasto Oleśnica z paraf.,0,
163,Kurozwęki,קורוזואנקי,Sandomirsz,SND,Wiślicki,SND_2,75,,,,SND_KUROZWEKI,"Kurozwęki, Świętokrzyskie Voivodeship, Poland",50.5903872,21.1011884,Little Poland,6,Q1970432,pl:Kurozwęki,6526666,Miasto Kurozwęki z paraf.,0,
164,Rakow,רקוב,Sandomirsz,SND,Wiślicki,SND_2,437,,,,SND_RAKOW,"Raków, Kielce County, Świętokrzyskie Voivodeship, Poland",50.6735414,21.0463887,Little Poland,6,Q1013344,pl:Raków (powiat kielecki),6363160,Miasto Rakow z paraf.,0,
165,Pacanow,פצאנוב,Sandomirsz,SND,Wiślicki,SND_2,558,,,,SND_PACANOW,"Pacanów, Świętokrzyskie Voivodeship, Poland",50.400018,21.0416048,Little Poland,6,Q455701,pl:Pacanów,6492309,Miasto Pacanow z paraf.,0,
167,Tarnow,טרנוב,Sandomirsz,SND,Pilzniński,SND_3,2325,,,,SND_TARNOW,"Tarnów, Lesser Poland Voivodeship, Poland",50.0121011,20.9858407,Little Poland,6,Q106281,,13413167,Miasto Tarnow z paraf.,0,
168,Dąmbrowa,דומברובה טרנובסקה,Sandomirsz,SND,Pilzniński,SND_3,823,,,,SND_DABROWA,"Dąbrowa Tarnowska, Lesser Poland Voivodeship, Poland",50.17462,20.98638,Little Poland,6,Q324971,pl:Dąbrowa Tarnowska,2857276,Miasto Dąmbrowa z paraf.,0,
169,Kolbuszowa,קולבושובה,Sandomirsz,SND,Pilzniński,SND_3,677,,,,SND_KOLBUSZOWA,"Kolbuszowa, Subcarpathian Voivodeship, Poland",50.24417,21.77627,Little Poland,6,Q991797,pl:Kolbuszowa,3019602,Miasto Kolbuszowa z paraf.,0,
170,Głogow,גלוגוב מלופולסקי,Sandomirsz,SND,Pilzniński,SND_3,718,,,,SND_GLOGOW,"Głogów Małopolski, Subcarpathian Voivodeship, Poland",50.1512,21.96286,Rzeszow,13,Q1025309,pl:Głogów Małopolski,2432115,Miasto Głogow z paraf.,0,
171,Sędziszow,סנדז'ישוב מלופולסקי,Sandomirsz,SND,Pilzniński,SND_3,584,,,,SND_SEDZISZOW,"Sędziszów Małopolski, Subcarpathian Voivodeship, Poland",50.07097,21.70191,Rzeszow,13,Q867704,pl:Sędziszów Małopolski,9267024,Miasto Sędziszow z paraf.,0,
172,Stryzow,סצ'יז'וב - סטריז'וב,Sandomirsz,SND,Pilzniński,SND_3,979,,,,SND_STRZYZOW,"Strzyżów, Subcarpathian Voivodeship, Poland",49.87047,21.79386,Rzeszow,13,Q2047623,pl:Strzyżów (województwo lubelskie),2958525,Miasto Stryzow z paraf.,0,
173,Cudecz,צ'ודץ,Sandomirsz,SND,Pilzniński,SND_3,331,,,,SND_CZUDEC,"Czudec, Subcarpathian Voivodeship, Poland",49.9454719,21.8376406,Rzeszow,13,Q2124583,,3009704047,Miasto Cudecz z paraf.,0,
174,Frysztak,פרישטאק,Sandomirsz,SND,Pilzniński,SND_3,254,,,,SND_FRYSZTAK,"Frysztak, Subcarpathian Voivodeship, Poland",49.8409644,21.6104056,Rzeszow,13,Q498777,pl:Frysztak,3009743558,Miasto Frysztak z paraf.,0,
175,Robczyce,רופשיץ,Sandomirsz,SND,Pilzniński,SND_3,663,,,,SND_ROBCZYCE,"Ropczyce, Subcarpathian Voivodeship, Poland",50.05228,21.60887,Rzeszow,13,Q336375,pl:Ropczyce,3017213,Miasto Robczyce z paraf.,0,
176,Radomyśl,רדומישל ויילקי,Sandomirsz,SND,Pilzniński,SND_3,364,,,,SND_RADOMYSL,"Radomyśl Wielki, Subcarpathian Voivodeship, Poland",50.68900048047095,21.96361286846005,Lublin,7,Q867431,pl:Radomyśl Wielki,3020143,Miasto Radomyśl z paraf.,0,
177,Dębica,דמביצה,Sandomirsz,SND,Pilzniński,SND_3,911,,,,SND_DEMBICA,"Dębica, Subcarpathian Voivodeship, Poland",50.0516417,21.4116964,Debica,6,Q947404,,7487767,Miasto Dębica,0,
178,Wielopole,ויילופולה סקשינסקיה,Sandomirsz,SND,Pilzniński,SND_3,309,,,,SND_WIELPOLE,"Wielopole Skrzyńskie, Subcarpathian Voivodeship, Poland",49.9461042,21.6149951,Rzeszow,13,Q670095,pl:Wielopole Skrzyńskie,3009775570,Miasto Wielopole z paraf.,0,
179,Przecław,פצשלב,Sandomirsz,SND,Pilzniński,SND_3,129,,,,SND_PRZECLAW,"Przecław, Subcarpathian Voivodeship, Poland",50.1933744,21.4800673,Little Poland,6,Q2372031,pl:Przecław,3020146,Miasto Przecław z paraf.,0,
180,Żochow,,Sandomirsz,SND,Pilzniński,SND_3,94,,,,SND_ZOCHOW,"Żochów, Opatów County, Świętokrzyskie Voivodeship, Poland",50.7596348,21.3816143,Little Poland,6,,,3009687865,Miasto Żochow z paraf.,0,
182,Kozienice,קוז'יניצה,Sandomirsz,SND,Radomski,SND_4,1365,,,,SND_KOZIENICE,"Kozienice, Masovian Voivodeship, Poland",51.5855328,21.5511768,Lublin,7,Q990651,pl:Kozienice,2649921,Miasto Miasto Kozienice z paraf.,0,
183,Ulenice,,Sandomirsz,SND,Radomski,SND_4,3,,,,SND_ULENICE,"Uleńce, Grójec County, Masovian Voivodeship, Poland",51.46833333,20.90444444,Lublin,7,,,6630074,Miasto Ulenice,0,
184,Szydłowiec,שידלובייץ,Sandomirsz,SND,Radomski,SND_4,902,,,,SND_SZYDLOWIEC,"Szydłowiec, Masovian Voivodeship, Poland",51.2279908,20.8611466,Lublin,7,Q974977,pl:Szydłowiec,2963439,Miasto Szydłowiec z paraf.,0,
185,Przytyk,פשיטיק,Sandomirsz,SND,Radomski,SND_4,795,,,,SND_PRZYTYK,"Przytyk, Masovian Voivodeship, Poland",51.4639653,20.9133312,Lublin,7,Q600023,pl:Przytyk,3425850,Miasto Przytyk z paraf.,0,
186,Gniewoszow,גניבאשוב / גנייבושוב,Sandomirsz,SND,Radomski,SND_4,464,,,,SND_GNIEWOSZOW,"Gniewoszów, Kozienice County, Masovian Voivodeship, Poland",51.4742843,21.8118666,Lublin,7,,,,Miasto Gniewoszow z paraf.,0,
187,Kliwow,קלבוב,Sandomirsz,SND,Radomski,SND_4,34,,,,SND_KLWOW,"Klwów, Przysucha County, Masovian Voivodeship, Poland",51.5344639,20.6364509,Lublin,7,Q667620,,3009713793,Miasto Kliwow,0,
188,Janowiec,יאנוביאץ ./ ינובייץ,Sandomirsz,SND,Radomski,SND_4,341,,,,SND_JANOWIEC,"Janowiec, Puławy County, Lublin Voivodeship, Poland",51.3235142,21.890312,Lublin,7,Q2688480,pl:Janowiec (województwo lubelskie),3642106,Miasto Janowiec z paraf.,0,
189,Granica,,Sandomirsz,SND,Radomski,SND_4,325,,,,SND_GRANICA,"Granice, Chodel, Lublin Voivodeship, Poland",51.32281808,21.89614139,Lublin,7,,,,Miasto Granica z paraf.,0,
190,Lipsko,ליפסקו,Sandomirsz,SND,Radomski,SND_4,431,,,,SND_LIPSKO,"Lipsko, Masovian Voivodeship, Poland",51.159,21.64911,Lublin,7,Q2342620,pl:Lipsko,2693239,Miasto Lipsko z paraf.,0,
191,Ryczywoł,ריצ'יבול,Sandomirsz,SND,Radomski,SND_4,1116,,,,SND_RYCZYWOL,"Ryczywół, Kozienice County, Masovian Voivodeship, Poland",51.6910588,21.4210811,Lublin,7,Q984960,pl:Ryczywół (województwo wielkopolskie),19659251,Miasto Ryczywoł z paraf.,0,
192,Zwoleń,זבולן,Sandomirsz,SND,Radomski,SND_4,1168,,,,SND_ZWOLEN,"Zwoleń, Masovian Voivodeship, Poland",51.3553788,21.587725,Lublin,7,Q1897640,pl:Zwoleń,2639815,Miasto Zwoleń z paraf.,0,
193,Przysucha,פשיסחה,Sandomirsz,SND,Radomski,SND_4,528,,,,SND_PRZYSUCHA,"Przysucha, Masovian Voivodeship, Poland",51.3578773,20.6317958,Lublin,7,Q985528,pl:Przysucha,2920982,Miasto Przysucha z paraf.,0,
194,Radom,ראדום,Sandomirsz,SND,Radomski,SND_4,67,,,,SND_RADOM,"Radom, Masovian Voivodeship, Poland",51.4027236,21.1471333,Lublin,7,Q104740,pl:Radom,2420076,Miasto Radom z paraf.,0,
195,Sienno,סיינו,Sandomirsz,SND,Radomski,SND_4,182,,,,SND_SIENNO,"Sienno, Lipsko County, Masovian Voivodeship, Poland",51.0877207,21.4766292,Little Poland,6,Q954519,pl:Sienno (obwód witebski),3009748703,Miasto Sienno,0,
196,"Bałtawska Ruda, Sienno",סיינו,Sandomirsz,SND,Radomski,SND_4,6,,,,SND_BALTAWSKARUDA,"Sienno, gmina Sienno, powiat lipski, województwo mazowieckie, 27-350, Polska",51.08498,21.4734506,Little Poland,6,Q954519,,3009748703,Z Bałtawskiey Rudy do Sienna,0,
198,Żelechow,ז'לחוב,Sandomirsz,SND,Stęzycka,SND_5,1464,,,,SND_ZELECHOW,"Żelechów, Masovian Voivodeship, Poland",51.81054,21.89725,Lublin,7,Q393091,pl:Żelechów,2695085,Miasto Żelechow z paraf.,0,
199,Bobrowniki,בוברובניקי,Sandomirsz,SND,Stęzycka,SND_5,301,,,,SND_BOBROWNIKI,"Bobrowniki, Ryki County, Lublin Voivodeship, Poland",51.5485347,21.9334188,Lublin,7,Q4935969,pl:Bobrowniki (województwo lubelskie),3009692296,Miasto Bobrowniki z paraf.,0,
200,Łysobyki,ליסוביקי,Sandomirsz,SND,Stęzycka,SND_5,120,,,,SND_LYSOBOKI,"Jeziorzany, Lubartów County, Lublin Voivodeship, Poland",51.6018445,22.2767731,Lublin,7,,,,Miasto Łysobyki z paraf.,0,
202,Opoczno,אופוצ'נו,Sandomirsz,SND,Opoczyński.,SND_6,1349,,,,SND_OPOCZNO,"Opoczno, Łódź Voivodeship, Poland",51.3755633,20.2781935,Little Poland,6,Q994271,pl:Opoczno,2920981,Miasto Miasto Opoczno z paraf.,0,
203,Drzewica,דז'וויצה,Sandomirsz,SND,Opoczyński.,SND_6,51,,,,SND_DRZEWICA,"Drzewica, Opoczno County, Łódź Voivodeship, Poland",51.4506315,20.477146,Little Poland,6,Q1005409,pl:Drzewica (miasto),2920980,Miasto Drzewica,0,
204,Chęciny,חנטשין,Sandomirsz,SND,Opoczyński.,SND_6,912,,,,SND_CHECINY,"Chęciny, Świętokrzyskie Voivodeship, Poland",50.8050467,20.4762284,Little Poland,6,Q991924,pl:Chęciny,2908871,Miasto Chęciny z paraf.,0,
205,Przedborz,פשדבוז',Sandomirsz,SND,Opoczyński.,SND_6,665,,,,SND_PRZEDBORZ,"Przedbórz, Radomsko County, Łódź Voivodeship, Poland",51.0880091,19.8736304,Little Poland,6,Q737984,pl:Przedbórz,2434306,Miasto Przedborz z paraf.,0,
206,Sobkow,סובקוב,Sandomirsz,SND,Opoczyński.,SND_6,141,,,,SND_SOBKOW,"Sobków, Jędrzejów County, Świętokrzyskie Voivodeship, Poland",50.7001116,20.4513466,Little Poland,6,Q16601884,pl:Sobków-Nida,3009748916,Miasto Sobkow z paraf.,0,
207,Włoszczowa,ולושצ'ובה,Sandomirsz,SND,Opoczyński.,SND_6,282,,,,SND_WLOSZCZOWA,"Włoszczowa, Świętokrzyskie Voivodeship, Poland",50.85237,19.96772,Little Poland,6,Q611784,pl:Włoszczowa,2839153,Miasto Włoszczowa z paraf.,0,
208,Secemin,סאצאמין / סצמין,Sandomirsz,SND,Opoczyński.,SND_6,211,,,,SND_SECEMIN,"Secemin, Świętokrzyskie Voivodeship, Poland",50.7688059,19.8375058,Little Poland,6,Q2500158,,3009691631,Miasto Secemin z paraf.,0,
210,Brześć Kujawski,בז'שץ' קויאבסקי,Brześć Kujawski,BRZK,,BRZK_1,164,,,,BRZK_BRZESCKUJAWSKI,"Brześć Kujawski, Kuyavian-Pomeranian Voivodeship, Poland",52.60628,18.90129,Great Poland,3,Q985649,pl:Brześć Kujawski,3093873,Kachału Brzeskiego Kujawskiego,0,
211,Przedecz,פשדץ',Brześć Kujawski,BRZK,,BRZK_1,210,,,,BRZK_PRZEDECZ,"Przedecz, Greater Poland Voivodeship, Poland",52.3342682,18.8991063,Great Poland,3,Q986966,pl:Przedecz,2705479,Synagogi Przedeckiey,0,
212,Kowal,קובאל,Brześć Kujawski,BRZK,,BRZK_1,260,,,,BRZK_KOWAL,"Kowal, Kuyavian-Pomeranian Voivodeship, Poland",52.5480852,19.1938094,Great Poland,3,,,,Synagogi Kowalskiey,0,
213,Lubraniec,לובראנייץ,Brześć Kujawski,BRZK,,BRZK_1,249,,,,BRZK_LUBRANIEC,"Lubraniec, Kuyavian-Pomeranian Voivodeship, Poland",52.5413225,18.8315208,Great Poland,3,Q1007479,pl:Lubraniec,3093879,Synagogi Lubranieckiey,0,
214,Izbica,איזביצה קויאווסקה,Brześć Kujawski,BRZK,,BRZK_1,215,,,,BRZK_IZBICA,"Izbica Kujawska, Kuyavian-Pomeranian Voivodeship, Poland",52.4206613,18.7626608,Great Poland,3,Q1002533,pl:Izbica Kujawska,3093875,Synagogi Izbickiey,0,
215,Piotrków,פיוטרקוב קויאבסקי,Brześć Kujawski,BRZK,,BRZK_1,169,,,,BRZK_PIOTRKOW,"Piotrków Kujawski, Kuyavian-Pomeranian Voivodeship, Poland",52.55106,18.49897,Great Poland,3,Q999638,pl:Piotrków Kujawski,3093883,Synagogi Piotrkowskiey,0,
217,Inowrocław,אינוברוצלב,Inowrocław,INW,,INW_1,980,,,,INW_INOWROCLAW,"Inowrocław, Kuyavian-Pomeranian Voivodeship, Poland",52.7993317,18.2562032,Great Poland,3,Q378821,pl:Inowrocław,2616392,W mieście Inowrocławiu i wsiach,0,
218,Forduń,בידגושץ',Inowrocław,INW,,INW_1,385,,,,INW_FORDON,"Fordon, Bydgoszcz, Kuyavian-Pomeranian Voivodeship, Poland",53.1541695,18.1610604,Great Poland,3,Q1437058,pl:Fordon (Bydgoszcz),3009672930,W mieście Forduniu,0,
219,Zołędowo,,Inowrocław,INW,,INW_1,13,,,,INW_ZOLEDOWO,"Żołędowo, gmina Osielsko, Kuyavian-Pomeranian Voivodeship, Poland",53.2196871,18.0589646,Great Poland,3,,pl:Żołędowo (województwo kujawsko-pomorskie),31589685,W mieście Zołędowie,0,
